userA	userB	score
maicf	juliengilet1	4
jeremiedetrey	marielaurebretin	4
cedricolivierturrin	virgileandreani	4
cavetdominique	manuelclergue	3
francoislermigeaux	arnaudferraris	3
jouannigot	claudeniatel	3
sylvaincrovisier1	sbauin	8
pierreboulet1	fredericmandon	3
vorosandre	emmanuellecorne	4
heloisegazeau	pierre1	3
heloisegazeau	mathieusaby	4
anicetrohee	cecileadamolle	3
jeanlucdeochandiano	jeanpierregesbert	3
laurentromary	laurentbercot1	5
jeanpierregesbert	annecanteaut	6
fabienlabarthe	nathalieduchange	5
bernadettebergeret	pierremounier	4
bernadettebergeret	martinecourbincoulaud	6
antoineamarilli	suzannemallet	4
nikolaykovachev	aurelienberra	6
durandaline	aymerich	4
fredericherbreteau	dissemin	4
jeanmarielebechec	chantalbarutau	6
pascalearaujo	marielaurebretin	4
marcjeanmougin	nicolasbarts	3
arramyleroux	epristassociationdesresponsablesistdesorganismesderecherchefrancais	4
benjaminguichard	jeanchristophebach	3
louisjachiet	emmanuelthome	4
gibierfrancois	juliejanody	4
nikolaykovachev	danielbourrion	3
jeanfrancois	nicolasdandrimont	5
sgl	laurentlyaudet	4
jeanbaptistemouret	stephaniedordcrousle	4
ludivineabd	jeanfrancoislutz	6
allia	ratsimandravasuzanne	4
louisjachiet	agnesletouzey	3
marieevegeiger	sylvaincrovisier1	6
gregallaire	buloismichael	3
leinardifrancesca	marindacos	4
claudeniatel	stornecatherine	4
guillaumecabanac	olivierjacquot	4
christofschoch	danielpouyllau	6
violainev	jeanpierregesbert	3
albertcohen	francoislermigeaux	3
fredericmandon	fabienlabarthe	3
sevankazandjian	marieevegeiger	3
francisandre	lafaitjacques	4
dissemin	guillaumequeruel	3
pierremounier	vincentreverdy	6
sr	inradistodilehologne	3
damienrobert	audeleblond	3
martinecourbincoulaud	francisandre	5
sandrinemalotaux	vivienripoll	3
christophebrocquet	roux3	4
vincentdanjean	audeleblond	3
arramyleroux	amicfrouvelle	3
stornecatherine	guillainpotron	3
thierryfournier	catherinelandry	5
arnaudferraris	davidbenoist	4
alainmarois	rousseauhans	4
isabellegouat	juko	3
clementtisserant	olivierjacquot	3
maisonobeluc	pierre1	5
hugogimbert	frederichelein	3
leboecla	fortyannick	4
annebergez	jeanchristophepeyssard	5
alaincimino	deputeeisabelleattard	4
vincentdanjean	juliengilet1	4
stephaniegroudiev	guillainpotron	4
clementtisserant	stephaniedordcrousle	4
francoisetruffert	juliengilet1	5
arramyleroux	henrigaly	5
juliendupredebaubigny	henrigaly	5
pierrickgaudry	cecilearmana	3
caroleb	philippegambette	3
benjaminprevost	florencebouillon	4
chantalbarutau	jeremiebettinelli	3
yadlajoie	salvetatfrancoise	3
remiwatrigant	laurentlopez	3
claudeniatel	laurapallez	4
fredericdanielluclehobey	marieevegeiger	3
mag	aurelienberra	5
nicolasquenouille	romainbazile	3
abharmach	moniqueteillaud	4
manuelclergue	davidbenoist	5
guillaumecabanac	arramyleroux	4
bernadettebergeret	giselemaxit	7
mauleskinemouraby	chevallierchantepie	3
clementtisserant	monnet	4
annebergez	marielaurebretin	7
buloismichael	virgileandreani	4
lacourclaire	schwartzlionel	3
clementtisserant	davidbenoist	7
sr	christineleininger	4
laurentromary	cenacpeggy	4
gregallaire	louisgesbert	6
sylvaincrovisier1	claudeniederlender	4
emmanueld	etiennepariat	3
brunodurand	darquy1	3
olivierchapuis	baratault	5
francoisrobinet	cremonini	3
vorosandre	christinekosmopoulos	3
huguesvanbesien	henrigaly	3
vincentdanjean	miklarzclement	6
caroleb	davidbenoist	4
sr	jeanchristophepeyssard	6
magariel	noelthiboud	5
remiwatrigant	adrienchopin	4
benjaminbourdon	aymerich	4
roux3	juliedacos	4
dominiquelechaudel	darquy1	3
guillaumecabanac	pablorauzy	3
marieannepaveau	charlenecriton	3
jeanchristophepeyssard	etiennepariat	12
maisonobeluc	laurentbercot1	6
clementtisserant	sgl	5
thierryfournier	coret	3
jeanbaptistemouret	cecileclavaud	5
nikolaykovachev	epristassociationdesresponsablesistdesorganismesderecherchefrancais	5
fredericherbreteau	jeremienuel	4
arnaudferraris	2	4
gregallaire	samsond	4
juko	mauleskinemouraby	4
maisonobeluc	franckinfodocbib1	3
marcmezzarobba	griddock	3
guycobolet1	clairesaulou	3
jeanchristophepeyssard	guillaumequeruel	3
romainboistel	miklarzclement	7
patrickmassot	nolwennmaudet	3
ratsimandravasuzanne	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
matthieumoy	williamtriggs	3
thomaslamarche	victorkalt1	3
francoisparreau	williamtriggs	3
victorkalt1	paulgirard	3
maisonobeluc	magariel	4
odilecontat	amicfrouvelle	3
julienbect	jeankempf	3
gambazza	pierrefleury1	3
romainbazile	juliejanody	3
chantalviala	celinefouga	3
samuelauthueil	etiennepariat	4
anthoinebourgeois	charlenecriton	3
cedricolivierturrin	laurevieu	4
josettelapeyre	amicfrouvelle	3
mag	thierychanier	3
jeanmarielebechec	mathildedacos	3
yannbonnet	marieannepaveau	3
olivierzendra2	ramdanikarim	3
vincentreverdy	eliemichel	10
vincentdanjean	sylvaincrovisier1	7
elodieponcet	clairesaulou	5
chantalviala	marindacos	4
leoducas	sylvaincrovisier1	4
stephaniegroudiev	roux3	5
cecileclavaud	alainberetzpresidentdeluniversitedestrasbourg	3
arnaudferraris	sorouletpillon	3
merlet	francoisducrocq	3
barbarameazzi	benjaminguichard	3
jeanlucdeochandiano	jeremiebettinelli	3
benjaminbourdon	claudeloverdo	3
davidmonniaux	suzannemallet	4
marcjeanmougin	fabienmalbet	3
clementtisserant	olivierzendra2	4
silvanodalzilio	durandaline	3
francoisetruffert	davidbenoist	8
christophebrocquet	beorchia	3
nikolaykovachev	raclet	4
sylvainribault	davidbenoist	3
pierrickgaudry	catherinelandry	3
francoislermigeaux	noelthiboud	5
vincentreverdy	becache	4
louisjachiet	pierrev	4
baratault	valerielarroque	3
mauleskinemouraby	cedrictemple	3
yannbonnet	laurentbercot1	4
sonneville	marcjeanmougin	3
anthoinebourgeois	virgileandreani	4
jeremienuel	anthonymasure	3
jeremiebettinelli	etiennepariat	7
etiennepariat	darquy1	8
lucadefeo	antonindelpeuch	3
romainboistel	severinlemaignan	4
leclercarmelle	anthonymasure	3
antoineamarilli	mathieusaby	5
jeremienuel	sylvaincrovisier1	4
martinecourbincoulaud	jeankempf	3
fredericmandon	francistrautmann	4
martinecourbincoulaud	francistrautmann	4
bernadettebergeret	guillainpotron	4
pascalelalot	emmanuelhadoux	5
adrienfabre	adrienchopin	4
guycobolet1	francisandre	4
emiliebrunet	brunoringeval	3
olivierlegall1	inptoulouseinstitutnationalpolytechniquedetoulouse	11
claudeniatel	sylvaincrovisier1	6
martinecoppet	courtoischantal	3
jeansebastienkrollrabotin	alabau	3
philippedeso	celialentretien	3
actessud	duflotjeanluc	9
jeanfrancoislutz	olivierzendra2	6
isabellegouat	aurelienberra	5
marlenedelhaye	christineollendorff	3
christinekosmopoulos	fredericchapoton	4
delphinedebarre	fredericdanielluclehobey	3
abharmach	dsa	4
cecileclavaud	christineollendorff	3
delphinedebarre	favreau	3
pierrev	fredericmandon	3
mariehelenedacos	louisgesbert	4
alexanderdoria	juriconnexion	3
sandrinemalotaux	geoffreyharaux	3
balmon	favreguillaume	4
hurtersavie	courtoischantal	3
patrickmassot	ramdanikarim	3
jeanfrancoislutz	juko	6
audeleblond	clairelemercier	3
mathieuperona	martinecoppet	3
annickvalibouze	vincentreverdy	8
damienrobert	juliengrenet1	4
dsa	aicardistephane	4
marielaurebretin	davidbaelde	3
roux3	pascalearaujo	3
lacourclaire	griddock	3
gambazza	hugol	3
julianbh	fizcus	4
jacquesmillet	dissemin	3
benjaminbourdon	marielaurebretin	3
philippedeso	remiwatrigant	3
jeremiebettinelli	guillaumequeruel	3
vincentdanjean	arnaudferraris	4
sbauin	huguessamyn	5
guillaumecabanac	jeanchristophepeyssard	5
olivierbuffet	adrienchopin	3
alexiskauffmann	fizcus	6
leblancannie	arnaudlerouzic	3
griddock	juliejanody	3
fredericherbreteau	oliviercleynen	5
nikolaykovachev	cavalier	4
gesbert	raclet	4
louisgesbert	aeris	4
anneclairelepicard	darquy1	3
philippedeso	danielpouyllau	6
bernadettebergeret	hubertguillaud	4
raclet	jeanfrancois	3
valeriehurtevent1	duflotjeanluc	6
chekib1	chevallierchantepie	4
aurelienberra	gaelleriverieux	3
maxb	hubertguillaud	3
rmathis	mihaelasighireanu	3
hcyinguyenvan	clairelemercier	5
bernadettebergeret	frederiqueflamerie	7
mathieusaby	buloismichael	3
bernadettebergeret	laurentlyaudet	4
francoisetruffert	chantalviala	3
florencebouillon	franckinfodocbib1	3
jeanpierregesbert	cypriengay	5
leboecla	clairesaulou	5
julienbect	agnesletouzey	3
gambazza	aicardistephane	3
alainmarois	benjaminguichard	5
jeanchristophebach	davidbenoist	5
guillaumerobert	dsa	3
odilecontat	danielbourrion	5
marcchardin	eliemichel	4
aurelienberra	laurevieu	3
bernadettebergeret	moniqueteillaud	4
francoislermigeaux	rousseletlouis	3
annebergez	christofschoch	4
raclet	guycobolet1	3
bernieseek	balmon	3
danielpouyllau	christineollendorff	4
audeleblond	laurentbercot1	3
gesbert	aicardistephane	3
juliegautierphaneuf	actessud	32
elianedaphy	patricetorguet	3
samsond	nicolaspetitdemange	3
fouillet	chekib1	4
francoisxaviermas	geoffreyharaux	3
aurelienberra	nieddu	6
mathieublanchard	darquy1	4
ernoult	epristassociationdesresponsablesistdesorganismesderecherchefrancais	5
sebastienbenzekry	etiennepariat	4
martinecourbincoulaud	danielpouyllau	3
agnesletouzey	frederiqueflamerie	5
matthieumoy	gwendalb	3
laurent	hankahensens	6
pierrev	hubertguillaud	3
horatiucirstea	juliendupredebaubigny	4
danielpouyllau	francisandre	5
alainmarois	oliviercleynen	4
julienbect	fredericchapoton	5
pierre1	noelthiboud	3
cavetdominique	victorkalt1	5
mag	christinekosmopoulos	4
sr	favreguillaume	4
jeremiebettinelli	frederiqueflamerie	5
favreguillaume	ouriachioussama	3
isabellegouat	etiennepariat	7
laurentlyaudet	sarraderafaele	3
yadlajoie	vincentbattesti	3
remiwatrigant	aeris	3
caroleb	guillaumecabanac	6
balmon	anthoinebourgeois	3
chekib1	inptoulouseinstitutnationalpolytechniquedetoulouse	5
nolwennmaudet	adrienchopin	4
durandaline	roux3	5
glize	miklarzclement	4
noelthiboud	vincentreverdy	9
ericf	pierre1	3
virgileprevosto	christineollendorff	3
jeremiebettinelli	darquy1	4
jeremiedetrey	claudeniatel	6
merlet	dansperber	3
isabellegouat	samuelhornus	3
jeanmarcbocabeille	charlesruelle	6
emiliebrunet	bibliothequeuniversitairedeslanguesetcivilisations	4
charara	clementtisserant	3
laurent	juliejanody	5
fredericchapoton	olivierjacquot	3
alainmarois	teodorknapik	4
pierreboulet1	mihaelasighireanu	5
lionelrieg	philippeschnoebelen	3
guillaumecabanac	jeanmarielebechec	7
jeanmarielebechec	elodieponcet	3
bernadettebergeret	antonindelpeuch	3
monnet	vivienripoll	3
olivierjacquot	bernardteissier	5
hugol	vincentreverdy	11
delphinedebarre	aeris	3
raclet	salvetatfrancoise	4
valeriehurtevent1	hurtersavie	3
aurelienberra	baratault	7
lucadefeo	sebastienlebonnois	3
mathieublanchard	davidbaelde	3
fredericherbreteau	claudeloverdo	3
nieddu	guillainpotron	4
raclet	eliemichel	5
clairesaulou	sbauin	6
duflotjeanluc	epristassociationdesresponsablesistdesorganismesderecherchefrancais	5
celinefouga	hankahensens	4
marielaurebretin	hubertguillaud	3
thierryfournier	celialentretien	3
sgl	maxenceguesdon	3
jeankempf	pablorauzy	3
aymerich	fouillet	3
eliemichel	pascaltobaly	3
samuelhornus	moniqueteillaud	3
odilecontat	duflotjeanluc	7
gibierfrancois	francisandre	3
cavetdominique	bernadettebergeret	7
noelthiboud	laurevieu	4
geraldineniateldacos	allia	7
lucadefeo	annecanteaut	4
vincentdanjean	catherinelandry	5
isabellegouat	nathalieduchange	3
ernoult	leinardifrancesca	4
ludivineabd	balmon	3
clementtisserant	claudeniatel	6
jeanmarielebechec	benjaminguichard	4
frederiquelangue	francoisetruffert	4
adelineregeuniversitedestrasbourg	marieannepaveau	4
remiwatrigant	olivierjacquot	3
meheut	duflotjeanluc	3
guillaumecabanac	schwartzlionel	3
allia	heraultfrederic	3
manuelclergue	emmanuelthome	3
annebergez	yadlajoie	4
davidmonniaux	hubertguillaud	3
louisgesbert	olivierpantale	4
anicetrohee	olivierlegall1	5
pierrickkoch	cypriengay	3
francoisrobinet	federationnationaledelapressedinformationspecialisee	6
pascalelalot	valeriehurtevent1	3
annickvalibouze	deputeeisabelleattard	4
sevankazandjian	marindacos	3
leboecla	thomaslamarche	3
courtoischantal	ralphmatthes	4
thierryfournier	barbarameazzi	3
jeanbaptistemouret	maximeaudinot	3
benjaminbourdon	laurentlyaudet	4
aymerich	brundominique1	3
louisgesbert	emmanuelthome	6
christinekosmopoulos	aeris	3
samsond	amicfrouvelle	4
gesbert	juliengrenet1	4
mauleskinemouraby	consortiumcouperin	4
francoisetruffert	remiwatrigant	3
vorosandre	giselemaxit	4
thierryfournier	ratsimandravasuzanne	3
jeanchristophepeyssard	olivierjacquot	5
stephaniegroudiev	allia	6
hurtersavie	deputeeisabelleattard	5
frederiquelangue	marieevegeiger	4
vincentreverdy	deputeeisabelleattard	9
mihaelasighireanu	darquy1	3
isabellegouat	olivierlegall1	5
leclercarmelle	beorchia	4
gibierfrancois	henrigaly	3
claudeloverdo	fredericmandon	3
jeanfrancois	christineollendorff	3
gregallaire	marcmezzarobba	4
horatiucirstea	emmanuellecorne	5
mathieuperona	juliejanody	4
valeriehurtevent1	maicf	5
javellejeanpierre	chevallierchantepie	3
jeanfrancoislutz	thomaslamarche	5
cavetdominique	davidmonniaux	5
2	catherinelandry	6
catherineperrin	fredericherbreteau	3
francoisbriat	merlet	4
maisonobeluc	aurelienberra	6
kevinperrot	davidmonniaux	4
juliengrenet1	sorouletpillon	4
thierryfournier	guillaumequeruel	4
courtoischantal	epristassociationdesresponsablesistdesorganismesderecherchefrancais	4
syndicatnationaldeledition	edpsciences	4
annebergez	buloismichael	3
cavetdominique	laurentlhuillier	4
fredericchapoton	sylvaincrovisier1	5
nikolaykovachev	francisandre	5
guillaumecabanac	fredericherbreteau	4
fredericherbreteau	sorouletpillon	4
maisonobeluc	2	6
aymerich	virgileandreani	5
leboecla	romainbazile	4
jeremiedetrey	chantalviala	4
fredericdanielluclehobey	catherinelandry	3
caroleb	chevallierchantepie	4
romainboistel	fabienlabarthe	4
ludivineabd	jeremiebettinelli	4
odilebenassy2	deputeeisabelleattard	4
sr	francoisparreau	3
clementtisserant	fortyannick	3
pierrefleury1	yannbonnet	3
juliendupredebaubigny	hugogimbert	3
baratault	javellejeanpierre	6
brunodurand	bibliothequeuniversitairedeslanguesetcivilisations	3
chantalviala	etiennepariat	5
anneclairelepicard	nathalieduchange	3
samuelauthueil	valeriehurtevent1	3
juliengrenet1	geraldineniateldacos	6
simona	marcmezzarobba	3
doctorant	chekib1	3
clementtisserant	chevallierchantepie	6
damienrobert	louisgesbert	7
geraldineniateldacos	nathalieduchange	6
gesbert	teodorknapik	5
gaelbordet	castelainjeanchristophe	7
leboecla	thierryfournier	4
benoitpier1	valeryxavierlentz	3
vincentdanjean	marindacos	5
marcjeanmougin	marieannepaveau	5
chantalviala	yannbonnet	4
maisonobeluc	jeremiebettinelli	7
ackervalerie	cecileclavaud	3
pierreboulet1	jeansebastienkrollrabotin	3
maxb	pocinho	3
jacquesmillet	fredericmandon	3
williamtriggs	cenacpeggy	3
chauvinbrigitte	gabrielscherer	3
alexandrenolin	annecanteaut	3
pascalearaujo	christineleininger	3
samsond	jeanchristophepeyssard	4
christofschoch	monnet	4
amicfrouvelle	catherinelandry	3
stornecatherine	benoitpier1	4
jeanbaptistemouret	juliejanody	7
francoisxaviermas	jozefinasadowska	3
bernadettebergeret	emmanuellehelly	3
marcmezzarobba	guillainpotron	4
isabellegouat	chekib1	4
juliengrenet1	laurentlopez	4
bernadettebergeret	yannbonnet	4
stephaniegroudiev	durandaline	4
albertcohen	henrigaly	3
damienrobert	nicolaslemoine	5
christinekosmopoulos	agnesraymonddenise	3
roux3	aicardistephane	3
odilehennaut	darquy1	3
stephanemagnier	valerielarroque	3
sebastienlebonnois	emmanuellehelly	4
benjaminguichard	pascalweil	3
pierrev	colettecadiou	3
christineleininger	ramdanikarim	3
jeanchristophepeyssard	philippeschnoebelen	3
gesbert	severinlemaignan	3
oliviercleynen	emmanuellehelly	3
jeankempf	marindacos	4
alainberetzpresidentdeluniversitedestrasbourg	sylvaincrovisier1	6
heloisegazeau	sylvaincrovisier1	3
williamtriggs	aicardistephane	3
brunodurand	jeanfrancois	4
laurent	fredericclavert	3
philippeschnoebelen	bernardteissier	3
fouillet	fredericclavert	4
rousseletlouis	vivienripoll	4
charlenecriton	clairelemercier	4
olivierlegall1	sebastienbenzekry	5
jeanbaptistemouret	cenacpeggy	3
christianlavault1	cypriengay	3
charara	yadlajoie	3
franckinfodocbib1	emmanuellecorne	4
oliviercleynen	noelthiboud	4
benjaminguichard	souzani	3
emmanuellecorne	agnesletouzey	4
alexandredouvry	nicolasdumoulin	3
jozefinasadowska	marindacos	7
jeanbaptistemouret	vincentdanjean	5
jeanchristophebach	moniqueteillaud	3
francoisrevol	maicf	3
brunodurand	oliviercleynen	4
nikolaykovachev	hankahensens	5
oliviercleynen	vincentreverdy	6
carolinelandry	audeleblond	3
mathieublanchard	bernardteissier	4
florencebouillon	agnesraymonddenise	3
jacquesmillet	davidbenoist	7
mag	brunodurand	3
silvanodalzilio	pierrev	4
simona	pascaltobaly	3
davidmonniaux	maximeaudinot	3
charara	bernadettebergeret	4
jeanbaptistemouret	ouriachioussama	3
jeanbaptistemouret	leinardifrancesca	3
laurablasutto	roux3	3
jeanfrancois	romainbazile	3
victorlefevre	guillainpotron	4
laurentlopez	williamtriggs	5
frederiqueflamerie	guillaumequeruel	3
laurentbercot1	guillaumequeruel	3
gabrielscherer	christineleininger	3
leboecla	nathalieduchange	3
martinecoppet	romainboistel	4
vorosandre	marieannepaveau	3
agnesraymonddenise	giselemaxit	5
oliviercleynen	olivierlegall1	3
alainberetzpresidentdeluniversitedestrasbourg	philippehoudry	4
lacourclaire	vincentreverdy	3
emmanuellecorne	charlenecriton	5
olivierchapuis	heraultfrederic	3
chantalbarutau	annecanteaut	3
jeanbaptistemouret	guillainpotron	6
claudeniatel	guillaumequeruel	6
jeanchristophepeyssard	cypriengay	3
leoducas	baratault	4
alainmarois	claudeniatel	9
baratault	clairelemercier	6
emilegersch	raveau	7
marcjeanmougin	yannbonnet	4
annecanteaut	vivienripoll	5
vorosandre	fredericclavert	3
laurent	pierrickgaudry	4
louisgesbert	romainbazile	3
francoisxaviermas	juliengilet1	3
franckinfodocbib1	marcmezzarobba	4
catherineperrin	gambazza	3
balmon	leclercarmelle	3
chantalviala	jeanfrancoislutz	4
louiseberaudlefranc	favreguillaume	3
ernoult	chantalbarutau	3
francoisrevol	valeryxavierlentz	3
louisgesbert	maxenceguesdon	3
bernadettebergeret	merlet	4
jeanmarielebechec	nicolasbraudsantoni	3
brunodurand	guillaumequeruel	3
claudeniatel	sandrinemalotaux	4
2	fredericherbreteau	4
jeanchristophebach	javellejeanpierre	3
leoducas	christinelebas	3
chauvinbrigitte	yannbonnet	3
celinesmith	roux3	3
juliengrenet1	davidbenoist	7
annickvalibouze	jeanlucdeochandiano	4
annecanteaut	leclercarmelle	3
monnet	fouillet	3
thomaslamarche	mathieusaby	3
cavetdominique	epristassociationdesresponsablesistdesorganismesderecherchefrancais	7
patricebellot1	fabienlabarthe	7
valeryxavierlentz	henrigaly	3
gaelbordet	lerouergue1	11
julianbh	claudeloverdo	4
mathieusaby	geoffreyharaux	3
schwartzlionel	laurapallez	3
jeanbaptistemouret	aymerich	4
catusciapalamidessi	olivierzendra2	4
sarraderafaele	charlenecriton	4
julianbh	adrienchopin	6
isabellegouat	noelthiboud	4
jeanfrancois	marielaurebretin	4
guycobolet1	anicetrohee	3
maxenceguesdon	emmanuelthome	5
alainberetzpresidentdeluniversitedestrasbourg	marieannepaveau	4
rmathis	agnesraymonddenise	3
laurent	stephaniegroudiev	4
juko	francoisducrocq	6
jeremiebettinelli	emmanuelthome	5
gabrielllang	pierre1	4
chekib1	adrienchopin	3
bernadettebergeret	benoitrkloeckner	3
christophebrocquet	chevallierchantepie	4
julianbh	gabrielllang	3
jeanfrancoislutz	ramdanikarim	3
pierreboulet1	paulgirard	3
legendre	monnet	3
celinesmith	olivierlegall1	7
gesbert	jeanfrancois	6
pierremounier	sbauin	6
xavierleroy	danielpouyllau	4
pierrefleury1	virgileprevosto	3
sr	jeremiebettinelli	5
celinefouga	lucadefeo	3
abharmach	christineollendorff	5
ludivineabd	fredericherbreteau	4
jeremieroche	francoisgeze	8
remiwatrigant	francoisducrocq	4
pascalweil	laurentromary	4
guycobolet1	charlenecriton	4
bossuet	patrickmassot	4
pierrickgaudry	adrienchopin	4
francoisxaviermas	veroniquecohoner	3
hugol	ericdaspet	3
delphinedebarre	catherinelandry	5
thomasletendre	marcjeanmougin	5
cavetdominique	hugol	4
doctorant	noelthiboud	5
martinecoppet	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
samsond	leinardifrancesca	3
josettelapeyre	anneclairelepicard	4
guillaumecabanac	jacquesmillet	3
caroleb	arramyleroux	3
clementtisserant	pierrev	4
davidbenoist	pascaltobaly	7
stephaniegroudiev	jozefinasadowska	3
barbarameazzi	francoisducrocq	3
emiliebrunet	pascalelalot	3
thomasletendre	hcyinguyenvan	4
christophebrocquet	marieevegeiger	4
